Tomaszowem	Tomaszów	subst:sg:inst:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Tomka	Tomek	subst:sg:acc:m1	3	NCOMPOS	SGJP-EXACT	NCH	CORR
Tomka	Tomek	subst:sg:gen:m1	9	NCOMPOS	SGJP-EXACT	NCH	CORR
Tomkiem	Tomek	subst:sg:inst:m1	5	NCOMPOS	SGJP-EXACT	NCH	CORR
Topora	Topor	subst:sg:gen:m1	2	NCOMPOS	NON-SGJP	PN	CORR
Tory	Tora	subst:sg:gen:f	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Trieście	Triest	subst:sg:loc:m3	2	NCOMPOS	SGJP-EXACT	NCH	CORR
trocha	trochę	adv	1	NCOMPOS	NON-SGJP	CW	DIAL
Troi	Troja	subst:sg:gen:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Trojanie	Trojanin	subst:pl:nom:m1	1	NCOMPOS	NON-SGJP	PN	CORR
troszkie	troszkę	adv	1	NCOMPOS	NON-SGJP	CW	DIAL
troszkie	troszkę	num:pl:acc:f:rec	1	NCOMPOS	NON-SGJP	CW	DIAL
Turkowska	turkowski	adj:sg:nom:f:pos	1	NCOMPOS	NON-SGJP	PN	CORR
Turzy	Turza	subst:pl:loc:f	1	NCOMPOS	NON-SGJP	PN	CORR
twem	twój	adj:sg:loc:n:pos	1	NCOMPOS	NON-SGJP	CW	DIAL
Tychowa	Tychów	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	PN	CORR
tyn	ten	adj:sg:acc:m3:pos	2	NCOMPOS	NON-SGJP	CW	DIAL
tyn	ten	adj:sg:nom:m1:pos	4	NCOMPOS	NON-SGJP	CW	DIAL
tyz	też	qub	1	NCOMPOS	NON-SGJP	CW	DIAL
tyż	też	qub	3	NCOMPOS	NON-SGJP	CW	DIAL
Uli	Ula	subst:sg:dat:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
umyślis	umyślić	fin:sg:sec:perf	1	NCOMPOS	NON-SGJP	CW	DIAL
UOP-ki	UOPek	subst:sg:nom:m2	1	NCOMPOS	NON-SGJP	NEOL	CORR
uprzejmem	uprzejmy	adj:sg:inst:n:pos	1	NCOMPOS	NON-SGJP	CW	DIAL
Ustronia	Ustroń	subst:sg:gen:m3	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Ustroniu	Ustroń	subst:sg:loc:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
uśmiejes	uśmiać	fin:sg:sec:perf	1	NCOMPOS	NON-SGJP	CW	DIAL
Valg-Podhala	Valg-Podhale	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	PN	CORR
Venezii	Venezia	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
Venezii	Venezia	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	PN	CORR
VIVĘ	Viva	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	PN	CORR
Vivy	Viva	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
Walerianem	Walerian	subst:sg:inst:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Wąchocka	Wąchock	subst:sg:gen:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Weia	Wei	subst:sg:acc:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Wenta	Went	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Wesołej	Wesoła	subst:sg:loc:f	3	NCOMPOS	NON-SGJP	PN	CORR
Węgier	Węgry	subst:pl:gen:n	5	NCOMPOS	SGJP-EXACT	NCH	CORR
Węgrami	Węgry	subst:pl:inst:n	3	NCOMPOS	SGJP-EXACT	NCH	CORR
Wicia	Wicio	subst:sg:gen:m1	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Widełki	Widełka	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
Widniu	Wiedeń	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	PN	DIAL
wielgie	wielki	adj:pl:acc:m3:pos	1	NCOMPOS	NON-SGJP	CW	DIAL
Wielkopolski	Wielkopolska	subst:sg:gen:f	6	NCOMPOS	SGJP-EXACT	NCH	CORR
Wierzbickiej	Wierzbicka	subst:sg:gen:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Wilce	Wilka	subst:sg:dat:f	1	NCOMPOS	NON-SGJP	PN	CORR
Wilkowie	Wilkowo	subst:sg:loc:n	1	NCOMPOS	NON-SGJP	PN	CORR
windykacji.pl	windykacja.pl	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	WEB	CORR
Wiórki	wiórko	subst:pl:nom:n	1	NCOMPOS	NON-SGJP	CW	CORR
wiórki	wiórko	subst:pl:nom:n	1	NCOMPOS	NON-SGJP	CW	CORR
Wisi	Wisia	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
wisz	widzieć	fin:sg:sec:imperf	1	NCOMPOS	NON-SGJP	CW	DIAL
wisz	wiedzieć	fin:sg:sec:imperf	9	NCOMPOS	NON-SGJP	CW	DIAL
Wiśniowskiej	Wiśniowska	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
Wita	Wit	subst:sg:acc:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Wita	Wit	subst:sg:gen:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Witkiem	Witek	subst:sg:inst:m1	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Włocławskiego	Włocławskie	subst:sg:gen:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Włosi	Włoch	subst:pl:nom:m1	12	NCOMPOS	SGJP-EXACT	NCH	CORR
Wojaczka	Wojaczek	subst:sg:gen:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Wojciechowi	Wojciech	subst:sg:dat:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Wojciechowską	Wojciechowska	subst:sg:inst:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Wolina	Wolin	subst:sg:gen:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Wolinie	Wolin	subst:sg:loc:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Wolińskiej	Wolińska	subst:sg:gen:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Wołowem	Wołów	subst:sg:inst:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Woźnikach	Woźniki	subst:pl:loc:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Wrocławskiem	Wrocławskie	subst:sg:loc:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
wszystkę	wszystek	adj:sg:acc:f:pos	1	NCOMPOS	NON-SGJP	CW	DIAL
Wyrzysku	Wyrzysk	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Wysokiej	Wysoka	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
Wysokiem	Wysokie	subst:sg:loc:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Xiądz	ksiądz	subst:sg:nom:m1	1	NCOMPOS	NON-SGJP	CW	DIAL
XIII-wiecznych	XIII-wieczny	adj:pl:gen:m3:pos	1	NCOMPOS	NON-SGJP	COMPD	CORR
XIII-wiecznym	XIII-wieczny	adj:sg:inst:n:pos	1	NCOMPOS	NON-SGJP	COMPD	CORR
XIV-wiecznego	XIV-wieczny	adj:sg:gen:m3:pos	1	NCOMPOS	NON-SGJP	COMPD	CORR
XIX-wiecznego	XIX-wieczny	adj:sg:gen:m3:pos	2	NCOMPOS	NON-SGJP	COMPD	CORR
XIX-wiecznych	XIX-wieczny	adj:pl:loc:f:pos	1	NCOMPOS	NON-SGJP	COMPD	CORR
X-lecia	X-lecie	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	COMPD	CORR
X-tiny	X-tina	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
XVIII-wieczna	XVIII-wieczny	adj:sg:nom:f:pos	1	NCOMPOS	NON-SGJP	COMPD	CORR
XVII-wieczna	XVII-wieczny	adj:sg:nom:f:pos	1	NCOMPOS	NON-SGJP	COMPD	CORR
XVII-wiecznych	XVII-wieczny	adj:pl:gen:f:pos	1	NCOMPOS	NON-SGJP	COMPD	CORR
XVII-wiecznych	XVII-wieczny	adj:pl:gen:m1:pos	1	NCOMPOS	NON-SGJP	COMPD	CORR
XVI-wieczne	XVI-wieczny	adj:pl:nom:m3:pos	1	NCOMPOS	NON-SGJP	COMPD	CORR
Ylvy	Ylva	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
Y-usiu	Y-usia	subst:sg:voc:f	1	NCOMPOS	NON-SGJP	PN	CORR
Zachodniopomorskiem	Zachodniopomorskie	subst:sg:loc:n	1	NCOMPOS	NON-SGJP	PN	CORR
Zakopanego	Zakopane	subst:sg:gen:n	18	NCOMPOS	SGJP-EXACT	NCH	CORR
Zakopanem	Zakopane	subst:sg:inst:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Zakopanem	Zakopane	subst:sg:loc:n	20	NCOMPOS	SGJP-EXACT	NCH	CORR
Zakrzewie	Zakrzewo	subst:sg:loc:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
zaro	zaraz	adv	1	NCOMPOS	NON-SGJP	CW	DIAL
Zawiszą	Zawisza	subst:sg:inst:f	1	NCOMPOS	NON-SGJP	PN	CORR
Zebrzydowskiej	Zebrzydowska	subst:sg:gen:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Ziemby	Ziemba	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
zoboczyć	zobaczyć	imps:perf	1	NCOMPOS	NON-SGJP	CW	DIAL
zoduski	zaduszki	subst:pl:nom:n	1	NCOMPOS	NON-SGJP	CW	DIAL
Zombiem	Zombie	subst:sg:inst:m1	1	NCOMPOS	NON-SGJP	PN	CORR
zupełnem	zupełny	adj:sg:loc:m3:pos	1	NCOMPOS	NON-SGJP	CW	DIAL
zy(g)zakiem	zy(g)zak	subst:sg:inst:m3	1	NCOMPOS	NON-SGJP	NEOL	CORR
zglobalizowania	zglobalizowanie	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	CW	CORR
żadnem	żaden	adj:sg:loc:m3:pos	1	NCOMPOS	NON-SGJP	CW	DIAL
żebrok	żebrak	subst:sg:nom:m1	1	NCOMPOS	NON-SGJP	CW	DIAL
Żelazną	Żelazna	subst:sg:inst:f	1	NCOMPOS	NON-SGJP	PN	CORR
Żelaznej	Żelazna	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
Żerania	Żerań	subst:sg:gen:m3	2	NCOMPOS	NON-SGJP	PN	CORR
Żeraniu	Żerań	subst:sg:loc:m3	2	NCOMPOS	NON-SGJP	PN	CORR
ż	eż	qub	1	NCOMPOS	NON-SGJP	CW	CORR
Żołądziem	Żołądź	subst:sg:inst:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Żuławskiej	Żuławska	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
Żurawiej	Żurawia	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	PN	CORR
Żurawina	Żurawin	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Żwirki	Żwirko	subst:sg:gen:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Żydowiny	Żydowina	depr:pl:nom:m2	1	NCOMPOS	NON-SGJP	PN	CORR
żytniej	żytnia	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
żywiemy	żywieć	fin:pl:pri:imperf	1	NCOMPOS	NON-SGJP	CW	DIAL
